context_switches,cpu_migrations,page_faults,cycles,instructions,branches,branch_misses,seconds_time_elapsed,seconds_user,seconds_sys
527.0,141.0,60013.0,2442352660.0,2818906500.0,581035569.0,13164473.0,1.301445751,0.876316,0.323797
616.0,111.0,59966.0,2404308588.0,2818711970.0,13488799.0,13058431.0,1.29889973,0.852696,0.336153
529.0,139.0,59915.0,2433240824.0,2818654807.0,581477472.0,12975418.0,1.351475528,0.916649,0.298319
521.0,127.0,59951.0,2389571663.0,2818035418.0,13480817.0,12936965.0,1.298244632,0.902189,0.276478
528.0,118.0,59925.0,2382215036.0,2818330553.0,580918376.0,12804614.0,1.294476659,0.893268,0.284879
589.0,123.0,59901.0,2398903931.0,2819363898.0,13072691.0,12912559.0,1.302008225,0.873772,0.308793
616.0,123.0,59967.0,2428666761.0,2820107283.0,580867152.0,13056952.0,1.307031642,0.865608,0.329228
550.0,122.0,59975.0,2414717325.0,2820167104.0,13099078.0,12971958.0,1.323992886,0.872161,0.317886
491.0,104.0,59974.0,2410328276.0,2817938373.0,581025706.0,13033500.0,1.322753206,0.887132,0.302495
549.0,89.0,59946.0,2401627564.0,2818650304.0,12829116.0,12973892.0,1.307974557,0.910128,0.277513
534.0,134.0,59878.0,2424525734.0,2818998307.0,581166727.0,13107818.0,1.29765791,0.917646,0.278236
572.0,122.0,59925.0,2423152577.0,2819362165.0,15661528.0,12994807.0,1.30991099,0.906316,0.290035
561.0,115.0,59942.0,2437284364.0,2818561562.0,581679217.0,13188270.0,1.278217913,0.940469,0.259286
598.0,121.0,59953.0,2454182039.0,2819659784.0,13834725.0,13169979.0,1.329107886,0.944128,0.268443
567.0,131.0,59972.0,2436686719.0,2819253559.0,581221607.0,13073177.0,1.333073207,0.885829,0.316469
451.0,98.0,59913.0,2390529522.0,2816736118.0,13387544.0,12829265.0,1.295026437,0.920423,0.268038
599.0,127.0,59976.0,2451276494.0,2820199293.0,582156713.0,13221068.0,1.310821937,0.895825,0.306796
485.0,127.0,60042.0,2408911323.0,2818100511.0,13447159.0,13003907.0,1.316147509,0.94425,0.252635
547.0,118.0,59923.0,2417486779.0,2818147204.0,581501054.0,12980361.0,1.356312239,0.923484,0.269232
458.0,110.0,59952.0,2430675880.0,2817665191.0,13768745.0,13130859.0,1.28926839,0.917481,0.284539
566.0,124.0,59977.0,2474454121.0,2818134188.0,581467050.0,13099834.0,1.387861415,0.979623,0.256624
487.0,110.0,59975.0,2427490592.0,2819441524.0,13059844.0,13090856.0,1.345114856,0.85837,0.337428
632.0,147.0,59953.0,2407465346.0,2817379158.0,581683146.0,13050492.0,1.292715161,0.883441,0.29698
587.0,108.0,60016.0,2450438425.0,2818555418.0,13462155.0,13227522.0,1.304283516,0.89143,0.311269
607.0,131.0,60010.0,2487350942.0,2819074433.0,581052645.0,13253992.0,1.350466003,0.928627,0.311566
713.0,151.0,59954.0,2668771402.0,2820753138.0,14246369.0,13745298.0,1.52944638,1.054766,0.319869
573.0,168.0,59940.0,2642545142.0,2818541972.0,581509433.0,13747457.0,1.518277794,1.061553,0.302505
731.0,156.0,59910.0,2527589973.0,2820033610.0,13191722.0,13288881.0,1.378191662,0.931921,0.335075
659.0,154.0,59949.0,2626809559.0,2819554368.0,581296261.0,13542328.0,1.52605179,1.029194,0.351009
798.0,160.0,59935.0,2656963008.0,2821399573.0,13164444.0,13924606.0,1.565686953,1.024038,0.346479
899.0,160.0,59904.0,2636333472.0,2821475626.0,580721820.0,13864202.0,1.558607865,0.992684,0.375416
935.0,158.0,59945.0,2836361138.0,2820484045.0,12870862.0,13298319.0,1.734279503,1.124731,0.352458
805.0,162.0,59876.0,2754868576.0,2821443500.0,580664000.0,13571747.0,1.776927087,1.097831,0.31192
527.0,115.0,59982.0,2420159767.0,2816608555.0,13061023.0,12957609.0,1.337888028,0.912081,0.286409
500.0,100.0,59971.0,2411567507.0,2817230847.0,581121616.0,12954827.0,1.337092639,0.911011,0.287373
532.0,126.0,59966.0,2449982176.0,2818271421.0,13520466.0,13089747.0,1.324569851,0.977549,0.241625
512.0,116.0,60007.0,2398519108.0,2817837868.0,581217030.0,12920369.0,1.291517874,0.865082,0.320659
584.0,121.0,59947.0,2386402440.0,2817367607.0,13202173.0,12908875.0,1.293096583,0.870398,0.30154
518.0,121.0,59976.0,2405767257.0,2817214147.0,581130722.0,13008279.0,1.318888474,0.89686,0.288337
547.0,132.0,59940.0,2391121233.0,2818345790.0,13252816.0,12915183.0,1.282013588,0.902681,0.27307
531.0,122.0,59870.0,2408566782.0,2817991547.0,581431795.0,13028710.0,1.29192605,0.88958,0.300772
534.0,98.0,59945.0,2383964245.0,2818243587.0,13343207.0,12797886.0,1.299634631,0.905044,0.272717
525.0,126.0,59993.0,2446846370.0,2819403025.0,581164693.0,13197085.0,1.299567279,0.941937,0.272405
500.0,141.0,59980.0,2422004580.0,2817186118.0,12846448.0,13060877.0,1.292062901,0.93699,0.254589
500.0,114.0,59969.0,2423940487.0,2818084550.0,581077329.0,13030078.0,1.2998278,0.930837,0.262566
508.0,115.0,59958.0,2416444487.0,2817773018.0,13371310.0,13019195.0,1.286541217,0.905934,0.279683
474.0,101.0,59964.0,2400922012.0,2816923282.0,581358737.0,13024842.0,1.322205523,0.817319,0.366043
481.0,123.0,59944.0,2410379389.0,2815956240.0,13486299.0,13022067.0,1.301844179,0.935412,0.258823
442.0,115.0,59991.0,2383421640.0,2817296261.0,581356370.0,12783643.0,1.305432259,0.883887,0.303224
585.0,136.0,59894.0,2413512467.0,2818309815.0,13340021.0,13080962.0,1.298240196,0.916417,0.271228
578.0,121.0,59984.0,2432709796.0,2818045282.0,581290709.0,13166626.0,1.312737744,0.901203,0.298688
529.0,107.0,59951.0,2429276367.0,2818263658.0,13493489.0,13009994.0,1.309362726,0.89453,0.308763
514.0,117.0,59918.0,2398077703.0,2819221845.0,581181479.0,12980033.0,1.333975548,0.931898,0.258364
569.0,135.0,59994.0,2432948746.0,2818469144.0,13202169.0,13113314.0,1.297028491,0.901161,0.299805
483.0,128.0,60066.0,2411345540.0,2818017476.0,581295123.0,12987238.0,1.294695275,0.903417,0.27828
609.0,124.0,59946.0,2407652914.0,2818262498.0,13053138.0,13072710.0,1.300706599,0.930686,0.25534
622.0,116.0,59941.0,2422485778.0,2819340848.0,580904428.0,13173942.0,1.29816151,0.906672,0.279125
569.0,122.0,59983.0,2424004287.0,2818917676.0,12940060.0,13153335.0,1.29954298,0.858791,0.333912
492.0,120.0,59915.0,2403556511.0,2817807293.0,581009509.0,12962412.0,1.291957736,0.867008,0.318894
555.0,108.0,60017.0,2453700132.0,2819036535.0,13149995.0,13179945.0,1.282564156,0.919579,0.287277
514.0,116.0,59937.0,2395993833.0,2817612517.0,581539836.0,13019505.0,1.29435298,0.860305,0.319398
550.0,133.0,59965.0,2451518262.0,2818003425.0,13417751.0,13194123.0,1.35185873,0.960159,0.260379
509.0,122.0,59869.0,2433332802.0,2816981157.0,581289366.0,13139234.0,1.298058905,0.904371,0.297402
592.0,118.0,59946.0,2429687233.0,2819700498.0,13147673.0,13023541.0,1.324764825,0.879856,0.32005
569.0,140.0,59883.0,2411521577.0,2817755561.0,581080940.0,12965697.0,1.309083005,0.896692,0.294636
556.0,138.0,59877.0,2430286945.0,2817877147.0,12858616.0,13015262.0,1.317046861,0.91615,0.285879
523.0,117.0,59978.0,2429939917.0,2819182040.0,581242617.0,13071148.0,1.287927953,0.905545,0.291775
525.0,130.0,59996.0,2392411234.0,2817727483.0,13825441.0,12869206.0,1.296614463,0.888602,0.294445
546.0,138.0,59951.0,2398512244.0,2818306853.0,581246835.0,12951911.0,1.300976802,0.898972,0.282835
498.0,130.0,59924.0,2409547319.0,2817904835.0,13232210.0,13054168.0,1.295966993,0.882331,0.303836
563.0,113.0,59941.0,2399911956.0,2818625894.0,580961289.0,13016995.0,1.296481324,0.931084,0.25101
502.0,106.0,59982.0,2392893803.0,2818377836.0,13171217.0,12894401.0,1.268402083,0.896361,0.288678
580.0,123.0,59929.0,2425370373.0,2819143392.0,581184321.0,13038615.0,1.317442686,0.876531,0.323577
528.0,123.0,59980.0,2433673905.0,2819052172.0,13249217.0,13132744.0,1.341355532,0.932252,0.265134
578.0,110.0,59950.0,2383380687.0,2818092264.0,581277413.0,12914135.0,1.463478554,0.890416,0.277199
644.0,142.0,59909.0,2422231953.0,2818924429.0,13076557.0,13132354.0,1.314533047,0.923487,0.272584
710.0,118.0,59926.0,2412120588.0,2819286321.0,581288741.0,12991546.0,1.305283957,0.84061,0.351613
552.0,127.0,59963.0,2434824463.0,2818627826.0,12990946.0,13169951.0,1.298337801,0.875397,0.318826
535.0,126.0,59985.0,2421015698.0,2818766305.0,581073291.0,13010419.0,1.310341474,0.903277,0.292809
577.0,110.0,59945.0,2429534070.0,2819608890.0,13119571.0,13230097.0,1.312554886,0.900847,0.290559
586.0,134.0,60005.0,2421293478.0,2818897567.0,581350552.0,13073151.0,1.300838312,0.897706,0.288074
493.0,111.0,59906.0,2406080959.0,2818792032.0,13668673.0,13025499.0,1.332048264,0.903464,0.284774
524.0,125.0,59913.0,2446978823.0,2818255654.0,581150347.0,13188230.0,1.292756544,0.941586,0.257267
602.0,111.0,59989.0,2426847123.0,2819351242.0,13043284.0,13143883.0,1.344462376,0.887201,0.300955
539.0,105.0,59904.0,2412204047.0,2818773823.0,581137396.0,13027619.0,1.289233642,0.881543,0.301346
660.0,131.0,59959.0,2438370632.0,2820107207.0,13054650.0,13309172.0,1.352460796,0.939105,0.257006
544.0,132.0,59995.0,2425411402.0,2819269197.0,581400378.0,13090641.0,1.298694783,0.888829,0.302795
521.0,105.0,60005.0,2438547713.0,2818719415.0,13512409.0,13165254.0,1.311464068,0.931289,0.263
494.0,113.0,59896.0,2395604955.0,2817330985.0,581223482.0,13033309.0,1.28783474,0.910102,0.261725
479.0,113.0,59867.0,2404139876.0,2817844079.0,12963561.0,13007836.0,1.25447521,0.893196,0.28905
472.0,115.0,59942.0,2391273044.0,2817470748.0,581054233.0,12922466.0,1.286217252,0.884122,0.300707
542.0,132.0,59985.0,2422499231.0,2818961027.0,12975075.0,13035137.0,1.337466628,0.901681,0.291157
503.0,135.0,59988.0,2412927358.0,2817797742.0,580981286.0,12952655.0,1.303386215,0.920344,0.270546
676.0,112.0,59955.0,2459410676.0,2819928232.0,12880997.0,13105935.0,1.335037466,0.9589,0.254533
580.0,109.0,59921.0,2421418801.0,2819389709.0,581388697.0,13035174.0,1.299687373,0.895104,0.297325
516.0,112.0,59887.0,2412949711.0,2818491537.0,13055200.0,13051108.0,1.305194705,0.889454,0.30107
583.0,122.0,59952.0,2392415708.0,2818198429.0,580970209.0,12967642.0,1.303476531,0.89649,0.279894
441.0,102.0,59953.0,2418413570.0,2818258359.0,12858039.0,12874291.0,1.307849582,0.910529,0.287262
544.0,130.0,59922.0,2494337272.0,2818823587.0,581674555.0,13267044.0,1.336272664,0.941649,0.298072
468.0,139.0,59939.0,2415988188.0,2819177259.0,13655931.0,13078486.0,1.322075629,0.882111,0.311333
507.0,113.0,59935.0,2414694945.0,2818178697.0,581309402.0,13030966.0,1.300474697,0.926053,0.269181
537.0,126.0,59943.0,2432850221.0,2818178374.0,13306785.0,13133580.0,1.302113884,0.909063,0.288893
483.0,113.0,59915.0,2407834516.0,2817447232.0,581469075.0,12998218.0,1.317426761,0.880947,0.30595
581.0,136.0,59941.0,2431802460.0,2818983865.0,13261126.0,13097870.0,1.29319679,0.954751,0.242934
508.0,121.0,59934.0,2423930683.0,2818202840.0,581642262.0,13093836.0,1.305026108,0.892952,0.305363
579.0,122.0,59903.0,2439923994.0,2818417922.0,13214886.0,13249336.0,1.305897497,0.88803,0.311012
539.0,117.0,59899.0,2403061213.0,2817379647.0,581288285.0,13002919.0,1.295949846,0.932082,0.259776
569.0,108.0,60003.0,2401551148.0,2818949809.0,13064157.0,12954101.0,1.303609502,0.863674,0.321338
566.0,129.0,59908.0,2450909918.0,2820041485.0,581614976.0,13096849.0,1.315701732,0.912541,0.302283
532.0,115.0,59912.0,2442276701.0,2818769034.0,13447884.0,13171512.0,1.304701246,0.917908,0.285119
588.0,127.0,59968.0,2420367087.0,2819256399.0,581161669.0,13069997.0,1.308708421,0.923415,0.271516
518.0,123.0,59917.0,2446543311.0,2818602260.0,13073546.0,13266399.0,1.302304606,0.924317,0.277735
496.0,123.0,59949.0,2403873794.0,2817416978.0,581639804.0,13041267.0,1.294502077,0.892422,0.296392
511.0,114.0,59892.0,2396666973.0,2818384268.0,13090340.0,12904039.0,1.295015361,0.908627,0.279409
573.0,121.0,59941.0,2441143845.0,2818791661.0,581619538.0,13081989.0,1.31797558,0.879017,0.321949
620.0,116.0,59927.0,2449787172.0,2819333997.0,13740004.0,13245982.0,1.316730276,0.876818,0.326265
589.0,127.0,59982.0,2434601345.0,2819358018.0,581304382.0,13115056.0,1.304022993,0.875857,0.327057
561.0,105.0,59938.0,2448155315.0,2819330625.0,13317103.0,13171680.0,1.322810784,0.946073,0.254554
603.0,120.0,60015.0,2438692539.0,2820055655.0,581139612.0,13142442.0,1.324306634,0.881301,0.324451
493.0,108.0,59963.0,2402813205.0,2818599723.0,13838460.0,13006736.0,1.271725386,0.924109,0.261944
497.0,119.0,59884.0,2396411210.0,2817945713.0,581128710.0,12988141.0,1.27785584,0.899088,0.288132
542.0,123.0,59920.0,2421735218.0,2819413155.0,13132985.0,13073685.0,1.305718592,0.898195,0.299851
499.0,126.0,60032.0,2424104116.0,2819750283.0,581186724.0,13181572.0,1.302997314,0.928666,0.264597
521.0,133.0,59957.0,2406489897.0,2819249388.0,13094675.0,12952093.0,1.315387152,0.922397,0.266196
603.0,114.0,59911.0,2451590599.0,2819867261.0,581102079.0,13304098.0,1.299197709,0.877504,0.326497
492.0,119.0,59882.0,2413467747.0,2817358625.0,13112581.0,13025159.0,1.296915661,0.8573,0.334782
545.0,109.0,59977.0,2446273542.0,2819178659.0,581330517.0,13122844.0,1.320138888,0.911269,0.303501
526.0,109.0,59914.0,2431072681.0,2819640664.0,13338772.0,13083115.0,1.303065398,0.929993,0.267331
611.0,113.0,59967.0,2431909724.0,2819628012.0,581062595.0,13110160.0,1.304375447,0.957497,0.239296
607.0,113.0,59981.0,2427058353.0,2819236960.0,13152007.0,13122507.0,1.301729133,0.896754,0.294448
555.0,107.0,59898.0,2433712035.0,2822308471.0,581709443.0,13146426.0,1.471600117,0.937322,0.265774
528.0,108.0,59887.0,2397834164.0,2822091362.0,13446420.0,13064141.0,1.299710792,0.854447,0.323934
554.0,113.0,59952.0,2426860055.0,2821765194.0,581440970.0,13063780.0,1.303729454,0.890955,0.301637
512.0,113.0,59899.0,2422699336.0,2821942082.0,13380414.0,13011727.0,1.302973509,0.919058,0.270938
505.0,109.0,59938.0,2403106716.0,2821964949.0,581226294.0,12876626.0,1.297026845,0.897066,0.291733
536.0,117.0,60044.0,2411427839.0,2823190986.0,13236403.0,12994522.0,1.293103212,0.917987,0.264946
508.0,143.0,59957.0,2424630118.0,2821318239.0,581023253.0,13078619.0,1.317927572,0.896227,0.295372
547.0,111.0,59950.0,2444315106.0,2821697063.0,13239896.0,13172276.0,1.281005568,0.890712,0.310197
598.0,132.0,59979.0,2434195774.0,2822768552.0,581196626.0,13153041.0,1.31553207,0.910497,0.282729
474.0,100.0,59918.0,2412634696.0,2821442194.0,13152200.0,12919339.0,1.289181033,0.915497,0.267746
579.0,133.0,59983.0,2435543482.0,2822859735.0,581315836.0,13032120.0,1.293335664,0.903838,0.297827
554.0,112.0,59942.0,2411209782.0,2820848060.0,13210497.0,13096728.0,1.292913783,0.872516,0.310244
619.0,122.0,59939.0,2438652104.0,2822720962.0,581544253.0,13134217.0,1.304859955,0.900228,0.291983
530.0,135.0,59951.0,2409643325.0,2821610431.0,13475548.0,12964135.0,1.300987077,0.932916,0.257718
594.0,115.0,60000.0,2445703038.0,2822259146.0,581257542.0,13125898.0,1.305930928,0.897365,0.301658
527.0,119.0,60027.0,2427830266.0,2823016813.0,13099701.0,13247358.0,1.331207214,0.929033,0.260292
555.0,122.0,59900.0,2432565345.0,2822052287.0,581112927.0,13163733.0,1.292655341,0.907289,0.286671
531.0,102.0,59968.0,2408726920.0,2822678140.0,13333265.0,13016524.0,1.288513896,0.923077,0.259634
529.0,132.0,59991.0,2459614250.0,2821867253.0,581085861.0,13324114.0,1.319148449,0.920241,0.288741
502.0,113.0,59946.0,2433193655.0,2819624402.0,13131115.0,13184660.0,1.336264421,0.902222,0.289789
491.0,115.0,59921.0,2405193357.0,2820771717.0,581101701.0,12998153.0,1.281139164,0.931227,0.255684
503.0,109.0,59984.0,2435730670.0,2821772501.0,13056360.0,13142607.0,1.351476029,0.928821,0.269178
514.0,105.0,59992.0,2408158492.0,2822248806.0,581211673.0,12897285.0,1.28352611,0.911713,0.276485
466.0,118.0,59964.0,2407506129.0,2820797273.0,13093175.0,12956266.0,1.313958278,0.863464,0.327335
553.0,97.0,60019.0,2433123106.0,2822549588.0,581494965.0,13088800.0,1.304000955,0.906786,0.288607
567.0,111.0,59945.0,2407950342.0,2822038025.0,13200935.0,12942367.0,1.311811583,0.911301,0.275182
519.0,115.0,59944.0,2418101908.0,2821384501.0,581158544.0,13083959.0,1.29786093,0.89836,0.295434
561.0,120.0,59975.0,2396889380.0,2821520970.0,13037310.0,12917436.0,1.296905919,0.82985,0.35591
537.0,103.0,59890.0,2410985992.0,2821427367.0,580895101.0,12965572.0,1.315823695,0.937191,0.253488
569.0,123.0,59978.0,2432661864.0,2821531228.0,13402116.0,13172424.0,1.296090314,0.944014,0.250561
534.0,132.0,59903.0,2419190019.0,2820609496.0,581377164.0,12924376.0,1.329281127,0.942335,0.251067
583.0,136.0,59922.0,2472921511.0,2820502518.0,13028102.0,13223248.0,1.327975261,0.891982,0.322528
494.0,130.0,59920.0,2409964167.0,2818811669.0,581340336.0,12990828.0,1.29115199,0.871165,0.313087
576.0,105.0,59932.0,2399657175.0,2818918876.0,13649715.0,13026167.0,1.262993433,0.855204,0.321465
570.0,107.0,59912.0,2475155978.0,2819858584.0,581360474.0,13717754.0,1.365245397,0.914588,0.3028
596.0,118.0,59913.0,2420578193.0,2819404581.0,13557171.0,13196381.0,1.30144443,0.842915,0.353284
504.0,133.0,60024.0,2405379494.0,2818880647.0,581596069.0,12960088.0,1.296099126,0.881955,0.307521
538.0,114.0,59963.0,2402819570.0,2818291287.0,13880394.0,12969022.0,1.308856694,0.973965,0.214404
558.0,118.0,59936.0,2421089125.0,2818828380.0,581224443.0,13054306.0,1.321149328,0.951458,0.243426
593.0,118.0,59880.0,2409531801.0,2819191962.0,13072215.0,13028474.0,1.288874839,0.874565,0.305241
513.0,125.0,59924.0,2383187448.0,2818694277.0,581614072.0,12892836.0,1.301267175,0.933541,0.240948
564.0,127.0,59909.0,2429254444.0,2819460373.0,13186275.0,13118279.0,1.318204037,0.87006,0.328684
657.0,128.0,59922.0,2455096542.0,2819013224.0,580986015.0,13235856.0,1.368648337,0.879956,0.337705
574.0,126.0,59960.0,2417493943.0,2817882399.0,13018495.0,13089566.0,1.304714591,0.892216,0.304581
555.0,108.0,59893.0,2454703670.0,2817866663.0,581214432.0,13218690.0,1.301414162,0.852115,0.357629
718.0,138.0,59914.0,2511412832.0,2818795038.0,13544118.0,13213617.0,1.373517825,0.945285,0.309542
798.0,147.0,59921.0,2577520017.0,2820811325.0,581528712.0,13560081.0,1.44044937,0.981583,0.325745
552.0,133.0,59931.0,2442950767.0,2819211483.0,13350005.0,13132570.0,1.333215233,0.884116,0.327793
496.0,113.0,59899.0,2422057109.0,2818319478.0,581192582.0,13116204.0,1.293613867,0.887228,0.303419
526.0,114.0,59975.0,2414336854.0,2819088478.0,12795234.0,13026575.0,1.284077138,0.882071,0.304657
599.0,140.0,59971.0,2446215039.0,2819303906.0,581036804.0,13055442.0,1.366543313,0.923446,0.294799
582.0,128.0,59912.0,2413656333.0,2817468085.0,12940271.0,13090133.0,1.299538271,0.870586,0.319132
596.0,127.0,59959.0,2435503851.0,2818590952.0,580895176.0,13156375.0,1.311461507,0.879433,0.32195
517.0,129.0,59929.0,2399211547.0,2817244309.0,12960400.0,12922530.0,1.302720483,0.926659,0.261093
642.0,126.0,59983.0,2435769431.0,2819267404.0,581436797.0,13169139.0,1.316760381,0.928288,0.2688
521.0,140.0,59941.0,2385654179.0,2817223483.0,13199552.0,12910906.0,1.287849142,0.875347,0.297631
517.0,125.0,59941.0,2460279351.0,2817537457.0,581313738.0,13287409.0,1.318185752,0.906773,0.306323
540.0,131.0,59913.0,2410151188.0,2817172471.0,13213898.0,13068610.0,1.329851522,0.870031,0.305882
554.0,126.0,59936.0,2410811237.0,2817635035.0,581036033.0,13078946.0,1.299675528,0.876638,0.305361
649.0,133.0,59945.0,2419055306.0,2819411871.0,13039333.0,13311111.0,1.321791434,0.854885,0.334321
602.0,115.0,59923.0,2409478042.0,2818854481.0,580720057.0,12957520.0,1.28378217,0.86829,0.316294
562.0,134.0,59906.0,2445605099.0,2817520855.0,12803607.0,13293054.0,1.33879099,0.895124,0.308831
488.0,111.0,59938.0,2407924692.0,2817721004.0,580901533.0,12947770.0,1.287848314,0.896498,0.292681
549.0,123.0,59926.0,2422672706.0,2818371325.0,13030733.0,13173478.0,1.286840535,0.858764,0.334836
510.0,138.0,59934.0,2407717617.0,2818150600.0,580909921.0,13051300.0,1.288950779,0.889219,0.292515
478.0,123.0,59952.0,2459651097.0,2817449033.0,13059086.0,13303498.0,1.56365036,0.935624,0.2758
563.0,128.0,59966.0,2429031494.0,2818185189.0,580779491.0,13078674.0,1.314436013,0.908482,0.291583
546.0,135.0,59905.0,2439495154.0,2816993593.0,13058849.0,13199323.0,1.312678773,0.92365,0.283481
490.0,129.0,59981.0,2401969605.0,2817208611.0,580900459.0,12953410.0,1.319803858,0.901615,0.292463
584.0,133.0,59999.0,2418589769.0,2818994812.0,12917954.0,13098447.0,1.306850279,0.912815,0.278448
527.0,141.0,60013.0,2442352660.0,2818906500.0,580955945.0,13164473.0,1.301445751,0.876316,0.323797
616.0,111.0,59966.0,2404308588.0,2818711970.0,13036200.0,13058431.0,1.29889973,0.852696,0.336153
529.0,139.0,59915.0,2433240824.0,2818654807.0,580935904.0,12975418.0,1.351475528,0.916649,0.298319
521.0,127.0,59951.0,2389571663.0,2818035418.0,13021663.0,12936965.0,1.298244632,0.902189,0.276478
528.0,118.0,59925.0,2382215036.0,2818330553.0,581160551.0,12804614.0,1.294476659,0.893268,0.284879
589.0,123.0,59901.0,2398903931.0,2819363898.0,13218777.0,12912559.0,1.302008225,0.873772,0.308793
616.0,123.0,59967.0,2428666761.0,2820107283.0,581152990.0,13056952.0,1.307031642,0.865608,0.329228
550.0,122.0,59975.0,2414717325.0,2820167104.0,13315915.0,12971958.0,1.323992886,0.872161,0.317886
491.0,104.0,59974.0,2410328276.0,2817938373.0,581232205.0,13033500.0,1.322753206,0.887132,0.302495
549.0,89.0,59946.0,2401627564.0,2818650304.0,13490228.0,12973892.0,1.307974557,0.910128,0.277513
534.0,134.0,59878.0,2424525734.0,2818998307.0,581332500.0,13107818.0,1.29765791,0.917646,0.278236
572.0,122.0,59925.0,2423152577.0,2819362165.0,13260522.0,12994807.0,1.30991099,0.906316,0.290035
561.0,115.0,59942.0,2437284364.0,2818561562.0,581013851.0,13188270.0,1.278217913,0.940469,0.259286
598.0,121.0,59953.0,2454182039.0,2819659784.0,13006558.0,13169979.0,1.329107886,0.944128,0.268443
567.0,131.0,59972.0,2436686719.0,2819253559.0,581033391.0,13073177.0,1.333073207,0.885829,0.316469
451.0,98.0,59913.0,2390529522.0,2816736118.0,12998005.0,12829265.0,1.295026437,0.920423,0.268038
599.0,127.0,59976.0,2451276494.0,2820199293.0,580886486.0,13221068.0,1.310821937,0.895825,0.306796
485.0,127.0,60042.0,2408911323.0,2818100511.0,13026899.0,13003907.0,1.316147509,0.94425,0.252635
547.0,118.0,59923.0,2417486779.0,2818147204.0,580833615.0,12980361.0,1.356312239,0.923484,0.269232
458.0,110.0,59952.0,2430675880.0,2817665191.0,13105458.0,13130859.0,1.28926839,0.917481,0.284539
566.0,124.0,59977.0,2474454121.0,2818134188.0,581070944.0,13099834.0,1.387861415,0.979623,0.256624
487.0,110.0,59975.0,2427490592.0,2819441524.0,13107442.0,13090856.0,1.345114856,0.85837,0.337428
632.0,147.0,59953.0,2407465346.0,2817379158.0,580985888.0,13050492.0,1.292715161,0.883441,0.29698
587.0,108.0,60016.0,2450438425.0,2818555418.0,16269801.0,13227522.0,1.304283516,0.89143,0.311269
607.0,131.0,60010.0,2487350942.0,2819074433.0,581985885.0,13253992.0,1.350466003,0.928627,0.311566
713.0,151.0,59954.0,2668771402.0,2820753138.0,14545695.0,13745298.0,1.52944638,1.054766,0.319869
573.0,168.0,59940.0,2642545142.0,2818541972.0,581444435.0,13747457.0,1.518277794,1.061553,0.302505
731.0,156.0,59910.0,2527589973.0,2820033610.0,15174005.0,13288881.0,1.378191662,0.931921,0.335075
659.0,154.0,59949.0,2626809559.0,2819554368.0,581444720.0,13542328.0,1.52605179,1.029194,0.351009
798.0,160.0,59935.0,2656963008.0,2821399573.0,13667318.0,13924606.0,1.565686953,1.024038,0.346479
899.0,160.0,59904.0,2636333472.0,2821475626.0,581930144.0,13864202.0,1.558607865,0.992684,0.375416
935.0,158.0,59945.0,2836361138.0,2820484045.0,14343382.0,13298319.0,1.734279503,1.124731,0.352458
805.0,162.0,59876.0,2754868576.0,2821443500.0,581037580.0,13571747.0,1.776927087,1.097831,0.31192
527.0,115.0,59982.0,2420159767.0,2816608555.0,12940259.0,12957609.0,1.337888028,0.912081,0.286409
500.0,100.0,59971.0,2411567507.0,2817230847.0,581324330.0,12954827.0,1.337092639,0.911011,0.287373
532.0,126.0,59966.0,2449982176.0,2818271421.0,13426614.0,13089747.0,1.324569851,0.977549,0.241625
512.0,116.0,60007.0,2398519108.0,2817837868.0,581287113.0,12920369.0,1.291517874,0.865082,0.320659
584.0,121.0,59947.0,2386402440.0,2817367607.0,13523247.0,12908875.0,1.293096583,0.870398,0.30154
518.0,121.0,59976.0,2405767257.0,2817214147.0,581092492.0,13008279.0,1.318888474,0.89686,0.288337
547.0,132.0,59940.0,2391121233.0,2818345790.0,13233087.0,12915183.0,1.282013588,0.902681,0.27307
531.0,122.0,59870.0,2408566782.0,2817991547.0,581175775.0,13028710.0,1.29192605,0.88958,0.300772
534.0,98.0,59945.0,2383964245.0,2818243587.0,13243301.0,12797886.0,1.299634631,0.905044,0.272717
525.0,126.0,59993.0,2446846370.0,2819403025.0,580896650.0,13197085.0,1.299567279,0.941937,0.272405
500.0,141.0,59980.0,2422004580.0,2817186118.0,12974014.0,13060877.0,1.292062901,0.93699,0.254589
500.0,114.0,59969.0,2423940487.0,2818084550.0,581092484.0,13030078.0,1.2998278,0.930837,0.262566
508.0,115.0,59958.0,2416444487.0,2817773018.0,13239535.0,13019195.0,1.286541217,0.905934,0.279683
474.0,101.0,59964.0,2400922012.0,2816923282.0,581326710.0,13024842.0,1.322205523,0.817319,0.366043
481.0,123.0,59944.0,2410379389.0,2815956240.0,13395691.0,13022067.0,1.301844179,0.935412,0.258823
442.0,115.0,59991.0,2383421640.0,2817296261.0,581255072.0,12783643.0,1.305432259,0.883887,0.303224
585.0,136.0,59894.0,2413512467.0,2818309815.0,13986944.0,13080962.0,1.298240196,0.916417,0.271228
578.0,121.0,59984.0,2432709796.0,2818045282.0,580763139.0,13166626.0,1.312737744,0.901203,0.298688
529.0,107.0,59951.0,2429276367.0,2818263658.0,13104517.0,13009994.0,1.309362726,0.89453,0.308763
514.0,117.0,59918.0,2398077703.0,2819221845.0,581066501.0,12980033.0,1.333975548,0.931898,0.258364
